result|answer|code|id|query|img_path|possible_answers
no|yes|"def execute_command_tt1637725_62(video, possible_answers, query, ImagePatch, VideoSegment, llm_query, bool_to_yesno, distance, best_image_match):
    # Answer is:def execute_command(video, possible_answers, query)->[str, dict]
    # Trope: Blatant Lies
    # Definition: A glaringly obvious lie.
    # Thought: we devide the trope detection into 3 steps
    # 1. Frame selection: Since ""Blatant Lies"" might present in every moment of video, we iterate every frame and perform a series of queries, collect information for each candidate frame
    # 2. Object Detection: ""Blatant Lies"" usually involves characters, especially the one who is lying and the one who is being lied to
    # 3. Action Analysis: For frames both characters present, the action like ""lying"" or ""showing signs of disbelief"" are possibly taking place
    # 4. Answer Selection: Use select_answer api to select the most possible answer with previously collected information 
    video_segment = VideoSegment(video)
    # Create a info dictionary
    info = {}
    for i, frame in tqdm(enumerate(video_segment.frame_iterator()), total=video_segment.num_frames):
        # Assuming functions exist to identify liar and victim
        if frame.exists(""liar"") and frame.exists(""victim""):
            # Caption the frame
            caption_query = frame.simple_query(""What is happening?"")
            # Query liar / victim action
            liar_action = frame.find(""liar"")[0].simple_query(""What is he/she doing?"")
            victim_reaction = frame.find(""victim"")[0].simple_query(""What is he/she doing?"")
            # Append infomation of frame to info dictionary
            info[f""Caption of {i} th frame""] = caption_query
            info[f""Action of liar in {i} th frame""] = liar_action
            info[f""Reaction of victim in {i} th frame""] = victim_reaction
    # Answer the query
    answer = video_segment.select_answer(info, query, possible_answers)
    return answer"|tt1637725_62|"Is the trope ""Blatant Lies"", which means ""A glaringly obvious lie."", relevant to the movie?"|/project/mira/dataset/MovieNet/videos/tt1637725.mp4|['yes', 'no']
no|no|"def execute_command_tt1637725_71(video, possible_answers, query, ImagePatch, VideoSegment, llm_query, bool_to_yesno, distance, best_image_match):
    # Answer is:def execute_command(video, possible_answers, query)->[str, dict]
    # Trope: Irony
    # Definition: The intended meaning is an inversion of the plain meaning.
    # Thought: we devide the trope detection into 3 steps
    # 1. Frame Selection: Since ""Irony"" might present in every moment of video, we iterate every frame and perform a series of queries, collect information for each candidate frame
    # 2. Object Detection: ""Irony"" usually involves two characters or objects, one of which is expected to behave or appear in a certain way, but does the opposite
    # 3. Answer Selection: Use select_answer api to select the most possible answer with previously collected information 
    video_segment = VideoSegment(video)
    # Create a info dictionary
    info = {}
    for i, frame in tqdm(enumerate(video_segment.frame_iterator()), total=video_segment.num_frames):
        # Assuming functions exist to identify characters or objects
        if frame.exists(""character1"") and frame.exists(""character2""):
            # Query the actions or appearances of the characters or objects
            character1_action = frame.find(""character1"")[0].simple_query(""What is character1 doing?"")
            character2_action = frame.find(""character2"")[0].simple_query(""What is character2 doing?"")
            # Append infomation of frame to info dictionary
            info[f""Action of character1 in {i} th frame""] = character1_action
            info[f""Action of character2 in {i} th frame""] = character2_action
    # Answer the query
    answer = video_segment.select_answer(info, query, possible_answers)
    return answer"|tt1637725_71|"Is the trope ""Irony"", which means ""The intended meaning is an inversion of the plain meaning."", relevant to the movie?"|/project/mira/dataset/MovieNet/videos/tt1637725.mp4|['yes', 'no']
yes|no|"def execute_command_tt1637725_73(video, possible_answers, query, ImagePatch, VideoSegment, llm_query, bool_to_yesno, distance, best_image_match):
    # Answer is:def execute_command(video, possible_answers, query)->[str, dict]
    # Trope: Stealth Pun
    # Definition: The writers put in a joke (almost always a pun), but never make or put in a Punch Line or explicit statement, hiding it in the set up of the joke.
    # Thought: we devide the trope detection into 3 steps
    # 1. Frame Selection: Since ""Stealth Pun"" might present in every moment of video, we iterate every frame and perform a series of queries, collect information for each candidate frame
    # 2. Object Detection: Detect objects or characters that are likely to be involved in a pun or joke
    # 3. Contextual Analysis: Analyze the context and dialogue in the frames for subtle or hidden jokes or puns
    # 4. Answer Selection: Use select_answer api to select the most possible answer with previously collected information 
    video_segment = VideoSegment(video)
    # Create a info dictionary
    info = {}
    for i, frame in tqdm(enumerate(video_segment.frame_iterator()), total=video_segment.num_frames):
        # Assuming functions exist to identify characters and objects
        if frame.exists(""character"") and frame.exists(""object""):
            # Caption the frame
            caption_query = frame.simple_query(""What is happening?"")
            # Query for any subtle or hidden jokes or puns
            pun_query = frame.simple_query(""Is there any hidden joke or pun?"")
            # Append infomation of frame to info dictionary
            info[f""Caption of {i} th frame""] = caption_query
            info[f""Pun in {i} th frame""] = pun_query
    # Answer the query
    answer = video_segment.select_answer(info, query, possible_answers)
    return answer"|tt1637725_73|"Is the trope ""Stealth Pun"", which means ""The writers put in a joke (almost always a pun), but never make or put in a Punch Line or explicit statement, hiding it in the set up of the joke. "", relevant to the movie?"|/project/mira/dataset/MovieNet/videos/tt1637725.mp4|['yes', 'no']
no|no|"def execute_command_tt1637725_74(video, possible_answers, query, ImagePatch, VideoSegment, llm_query, bool_to_yesno, distance, best_image_match):
    # Answer is:def execute_command(video, possible_answers, query)->[str, dict]
    # Trope: Bittersweet Ending
    # Definition: When victory came at a harsh price, when, for whatever reason, the heroes cannot fully enjoy the reward of their actions, when some irrevocable loss has happened during the course of the events, and nothing will ever be the same again.
    # Thought: we devide the trope detection into 3 steps
    # 1. Frame selection: ""Bittersweet Ending"" refers to an ending, so we only analyze the final part of video segment
    # 2. Detection of emotional and contextual cues: Analyze the frames for visual cues of bittersweetness, such as mixed emotions, irrevocable loss, or significant change
    # 3. Answer Selection: Use select_answer api to select the most possible answer with previously collected information 
    video_segment = VideoSegment(video)
    # Assuming the last 10% of the video is a reasonable segment to analyze for the ending
    ending_segment_start = int(video_segment.num_frames * 0.9)
    ending_segment = video_segment.trim(start=ending_segment_start)
    # Create a info dictionary
    info = {
        ""Total number of frames"": video_segment.num_frames
    }
    for i, frame in enumerate(ending_segment.frame_iterator()):
        # Detect visual cues of bittersweetness
        mixed_emotions_query = frame.simple_query(""Are there mixed emotions?"")
        irrevocable_loss_query = frame.simple_query(""Is there irrevocable loss or significant change?"")
        if ""yes"" in mixed_emotions_query or ""yes"" in irrevocable_loss_query:
            # Caption the frame
            caption = frame.simple_query(""What is in the frame? Is there any bittersweetness present in the frame?"")
            info[f""Caption of {ending_segment.start + 1} th frame""] = caption
    # Answer the query
    answer = video_segment.select_answer(info, query, possible_answers)
    return answer"|tt1637725_74|"Is the trope ""Bittersweet Ending"", which means ""When victory came at a harsh price, when, for whatever reason, the heroes cannot fully enjoy the reward of their actions, when some 
irrevocable loss has happened during the course of the events, and nothing will ever be the same again."", relevant to the movie?"|/project/mira/dataset/MovieNet/videos/tt1637725.mp4|['yes', 'no']
no|no|"def execute_command_tt1637725_82(video, possible_answers, query, ImagePatch, VideoSegment, llm_query, bool_to_yesno, distance, best_image_match):
    # Answer is:def execute_command(video, possible_answers, query)->[str, dict]
    # Trope: ""What the Hell, Hero?""
    # Definition: When characters In-Universe call out one of the heroes for doing something clearly unheroic, if not outright heinous.
    # Thought: we devide the trope detection into 3 steps
    # 1. Frame Selection: Since ""What the Hell, Hero?"" might present in every moment of video, we iterate every frame and perform a series of queries, collect information for each candidate frame
    # 2. Object Detection: ""What the Hell, Hero?"" usually involves two characters like protagonist and other character calling out the protagonist
    # 3. Answer Selection: Use select_answer api to select the most possible answer with previously collected information 
    video_segment = VideoSegment(video)
    # Create a info dictionary
    info = {}
    for i, frame in tqdm(enumerate(video_segment.frame_iterator()), total=video_segment.num_frames):
        # Assuming functions exist to identify protagonist and other character
        if frame.exists(""protagonist"") and frame.exists(""other character""):
            # Caption the frame
            caption_query = frame.simple_query(""What is happening?"")
            # Query protagonist / other character action
            protagonist_action = frame.find(""protagonist"")[0].simple_query(""What is he/she doing?"")
            other_character_action = frame.find(""other character"")[0].simple_query(""What is he/she doing?"")
            # Append infomation of frame to info dictionary
            info[f""Caption of {i} th frame""] = caption_query
            info[f""Action of protagonist in {i} th frame""] = protagonist_action
            info[f""Action of other character in {i} th frame""] = other_character_action
    # Answer the query
    answer = video_segment.select_answer(info, query, possible_answers)
    return answer"|tt1637725_82|"Is the trope ""What the Hell, Hero?"", which means ""When characters In-Universe call out one of the heroes for doing something clearly unheroic, if not outright heinous."", relevant to the movie?"|/project/mira/dataset/MovieNet/videos/tt1637725.mp4|['yes', 'no']
yes|no|"def execute_command_tt1637725_89(video, possible_answers, query, ImagePatch, VideoSegment, llm_query, bool_to_yesno, distance, best_image_match):
    # Answer is:def execute_command(video, possible_answers, query)->[str, dict]
    # Trope: Chekhov's Gunman
    # Definition: Any character who is innocuously and unimportantly introduced to the viewer, but who later proves to be important by the end of the episode.
    # Thought: we devide the trope detection into 3 steps
    # 1. Character Identification: Identify characters that are introduced early in the video and seem unimportant at first
    # 2. Character Relevance: Analyze the actions and interactions of these characters to determine if they become important later in the video
    # 3. Answer Selection: Use select_answer api to select the most possible answer with previously collected information 
    video_segment = VideoSegment(video)
    # Assuming the first 10% of the video is a reasonable segment to analyze for the introduction of characters
    intro_segment_end = int(video_segment.num_frames * 0.1)
    intro_segment = video_segment.trim(end=intro_segment_end)
    # Create a info dictionary
    info = {
        ""Total number of frames"": video_segment.num_frames
    }
    for i, frame in enumerate(intro_segment.frame_iterator()):
        # Detect characters introduced early in the video
        characters = [""character1"", ""character2"", ""character3""]  # Assuming we have a function to detect characters
        for character in characters:
            if frame.exists(character):
                # Query the relevance of the character later in the video
                relevance_query = frame.find(character)[0].simple_query(""Is this character important later?"")
                info[f""Relevance of {character} in {intro_segment.start + 1} th frame""] = relevance_query
    # Answer the query
    answer = video_segment.select_answer(info, query, possible_answers)
    return answer"|tt1637725_89|"Is the trope ""Chekhov's Gunman"", which means ""Any character who is innocuously and unimportantly introduced to the viewer, but who later proves to be important by the end of the episode."", relevant to the movie?"|/project/mira/dataset/MovieNet/videos/tt1637725.mp4|['yes', 'no']
no|no|"def execute_command_tt1637725_90(video, possible_answers, query, ImagePatch, VideoSegment, llm_query, bool_to_yesno, distance, best_image_match):
    # Answer is:def execute_command(video, possible_answers, query)->[str, dict]
    # Trope: Red Herring
    # Definition: A clue that leads in the wrong direction.
    # Thought: we devide the trope detection into 3 steps
    # 1. Frame Selection: Since ""Red Herring"" might present in every moment of video, we iterate every frame and perform a series of queries, collect information for each candidate frame
    # 2. Object Detection: ""Red Herring"" usually involves a misleading clue or object that diverts attention from the actual solution or plot development
    # 3. Answer Selection: Use select_answer api to select the most possible answer with previously collected information 
    video_segment = VideoSegment(video)
    # Create a info dictionary
    info = {}
    for i, frame in tqdm(enumerate(video_segment.frame_iterator()), total=video_segment.num_frames):
        # Assuming functions exist to identify misleading clues or objects
        if frame.exists(""misleading clue""):
            # Caption the frame
            caption_query = frame.simple_query(""What is happening?"")
            # Append infomation of frame to info dictionary
            info[f""Caption of {i} th frame""] = caption_query
    # Answer the query
    answer = video_segment.select_answer(info, query, possible_answers)
    return answer"|tt1637725_90|"Is the trope ""Red Herring"", which means ""A clue that leads in the wrong direction."", relevant to the movie?"|/project/mira/dataset/MovieNet/videos/tt1637725.mp4|['yes', 'no']
no|yes|"def execute_command_tt0100157_0(video, possible_answers, query, ImagePatch, VideoSegment, llm_query, bool_to_yesno, distance, best_image_match):
    # Answer is:def execute_command(video, possible_answers, query)->[str, dict]
    # Trope: Big Bad
    # Definition: The character who is the direct cause of all of the bad happenings in a story.
    # Thought: we devide the trope detection into 3 steps
    # 1. Frame Selection: Since ""Big Bad"" might present in every moment of video, we iterate every frame and perform a series of queries, collect information for each candidate frame
    # 2. Object Detection: ""Big Bad"" usually involves a character who is the primary antagonist or the main source of conflict in the story
    # 3. Answer Selection: Use select_answer api to select the most possible answer with previously collected information 
    video_segment = VideoSegment(video)
    # Create a info dictionary
    info = {}
    for i, frame in tqdm(enumerate(video_segment.frame_iterator()), total=video_segment.num_frames):
        # Assuming functions exist to identify the primary antagonist
        if frame.exists(""primary antagonist""):
            # Caption the frame
            caption_query = frame.simple_query(""What is happening?"")
            # Query antagonist action
            antagonist_action = frame.find(""primary antagonist"")[0].simple_query(""What is he/she doing?"")
            # Append infomation of frame to info dictionary
            info[f""Caption of {i} th frame""] = caption_query
            info[f""Action of primary antagonist in {i} th frame""] = antagonist_action
    # Answer the query
    answer = video_segment.select_answer(info, query, possible_answers)
    return answer"|tt0100157_0|"Is the trope ""Big Bad"", which means ""The character who is the direct cause of all of the bad happenings in a story."", relevant to the movie?"|/project/mira/dataset/MovieNet/videos/tt0100157.mp4|['yes', 'no']
no|no|"def execute_command_tt0100157_3(video, possible_answers, query, ImagePatch, VideoSegment, llm_query, bool_to_yesno, distance, best_image_match):
    # Answer is:def execute_command(video, possible_answers, query)->[str, dict]
    # Trope: Smug Snake
    # Definition: A type of character (usually a villain) who tends to treat friends and enemies alike with equal disdain.
    # Thought: we devide the trope detection into 3 steps
    # 1. Frame Selection: Since ""Smug Snake"" might present in every moment of video, we iterate every frame and perform a series of queries, collect information for each candidate frame
    # 2. Object Detection: ""Smug Snake"" usually involves a specific character with certain behavioral traits. We need to detect the presence of this character and analyze their behavior.
    # 3. Answer Selection: Use select_answer api to select the most possible answer with previously collected information 
    video_segment = VideoSegment(video)
    # Create a info dictionary
    info = {}
    for i, frame in tqdm(enumerate(video_segment.frame_iterator()), total=video_segment.num_frames):
        # Assuming functions exist to identify the ""Smug Snake"" character
        if frame.exists(""Smug Snake""):
            # Query the behavior of the ""Smug Snake"" character
            behavior_query = frame.find(""Smug Snake"")[0].simple_query(""How is the character behaving?"")
            # Append infomation of frame to info dictionary
            info[f""Behavior of Smug Snake in {i} th frame""] = behavior_query
    # Answer the query
    answer = video_segment.select_answer(info, query, possible_answers)
    return answer"|tt0100157_3|"Is the trope ""Smug Snake"", which means ""A type of character (usually a villain) who tends to treat friends and enemies alike with equal disdain."", relevant to the movie?"|/project/mira/dataset/MovieNet/videos/tt0100157.mp4|['yes', 'no']
no|yes|"def execute_command_tt0100157_5(video, possible_answers, query, ImagePatch, VideoSegment, llm_query, bool_to_yesno, distance, best_image_match):
    # Answer is:def execute_command(video, possible_answers, query)->[str, dict]
    # Trope: Would Hurt a Child
    # Definition: People that do hurt children, sometimes even kill them.
    # Thought: we devide the trope detection into 3 steps
    # 1. Frame Selection: Since ""Would Hurt a Child"" might present in every moment of video, we iterate every frame and perform a series of queries, collect information for each candidate frame
    # 2. Object Detection: ""Would Hurt a Child"" usually involves two characters like antagonist and child
    # 3. Action Analysis: For frames antagonist and child both present, the action like ""antagonist attacking"" or ""child is showing signs of distress"" are possibly taking place
    # 4. Answer Selection: Use select_answer api to select the most possible answer with previously collected information 
    video_segment = VideoSegment(video)
    # Create a info dictionary
    info = {}
    for i, frame in tqdm(enumerate(video_segment.frame_iterator()), total=video_segment.num_frames):
        # Assuming functions exist to identify antagonist and child
        if frame.exists(""antagonist"") and frame.exists(""child""):
            # Caption the frame
            caption_query = frame.simple_query(""What is happening?"")
            # Query antagonist / child action
            antagonist_action = frame.find(""antagonist"")[0].simple_query(""What is he/she doing?"")
            child_action = frame.find(""child"")[0].simple_query(""What is he/she doing?"")
            # Query emotion condition of child`    
            child_emotion = frame.simple_query(""What emotion does child have?"")
            # Append infomation of frame to info dictionary
            info[f""Caption of {i} th frame""] = caption_query
            info[f""Action of antagonist in {i} th frame""] = antagonist_action
            info[f""Action of child in {i} th frame""] = child_action
            info[f""Child emotion in {i} th frame""] = child_emotion
    # Answer the query
    answer = video_segment.select_answer(info, query, possible_answers)
    return answer"|tt0100157_5|"Is the trope ""Would Hurt a Child"", which means ""People that do hurt children, sometimes even kill them."", relevant to the movie?"|/project/mira/dataset/MovieNet/videos/tt0100157.mp4|['yes', 'no']
yes|yes|"def execute_command_tt0100157_9(video, possible_answers, query, ImagePatch, VideoSegment, llm_query, bool_to_yesno, distance, best_image_match):
    # Answer is:def execute_command(video, possible_answers, query)->[str, dict]
    # Trope: Deadpan Snarker
    # Definition: A character prone to gnomic, sarcastic, sometimes bitter, occasionally whimsical asides.
    # Thought: we devide the trope detection into 3 steps
    # 1. Frame Selection: Since ""Deadpan Snarker"" might present in every moment of video, we iterate every frame and perform a series of queries, collect information for each candidate frame
    # 2. Object Detection: ""Deadpan Snarker"" usually involves a character who is prone to making sarcastic or witty remarks. We need to detect such characters and their dialogues
    # 3. Answer Selection: Use select_answer api to select the most possible answer with previously collected information 
    video_segment = VideoSegment(video)
    # Create a info dictionary
    info = {}
    for i, frame in tqdm(enumerate(video_segment.frame_iterator()), total=video_segment.num_frames):
        # Assuming functions exist to identify characters and their dialogues
        characters = frame.find(""character"")
        for character in characters:
            # Detect if the character is making sarcastic or witty remarks
            sarcastic_remarks = character.simple_query(""Is the character making sarcastic or witty remarks?"")
            if ""yes"" in sarcastic_remarks:
                # Caption the frame
                caption = frame.simple_query(""What is happening?"")
                info[f""Caption of {i} th frame""] = caption
                info[f""Character making sarcastic remarks in {i} th frame""] = character
    # Answer the query
    answer = video_segment.select_answer(info, query, possible_answers)
    return answer"|tt0100157_9|"Is the trope ""Deadpan Snarker"", which means ""A character prone to gnomic, sarcastic, sometimes bitter, occasionally whimsical asides."", relevant to the movie?"|/project/mira/dataset/MovieNet/videos/tt0100157.mp4|['yes', 'no']
yes|no|"def execute_command_tt0100157_10(video, possible_answers, query, ImagePatch, VideoSegment, llm_query, bool_to_yesno, distance, best_image_match):
    # Answer is:def execute_command(video, possible_answers, query)->[str, dict]
    # Trope: Determinator
    # Definition: A character, good or evil, male or female, young or old, who never gives up. Ever. No matter what.
    # Thought: we devide the trope detection into 3 steps
    # 1. Frame Selection: Since ""Determinator"" might present in every moment of video, we iterate every frame and perform a series of queries, collect information for each candidate frame
    # 2. Object Detection: ""Determinator"" usually involves a character showing extraordinary determination, persistence, and resilience
    # 3. Answer Selection: Use select_answer api to select the most possible answer with previously collected information 
    video_segment = VideoSegment(video)
    # Create a info dictionary
    info = {}
    for i, frame in tqdm(enumerate(video_segment.frame_iterator()), total=video_segment.num_frames):
        # Assuming functions exist to identify the character
        if frame.exists(""determinator""):
            # Caption the frame
            caption_query = frame.simple_query(""What is happening?"")
            # Query character's action
            character_action = frame.find(""determinator"")[0].simple_query(""What is he/she doing?"")
            # Append infomation of frame to info dictionary
            info[f""Caption of {i} th frame""] = caption_query
            info[f""Action of determinator in {i} th frame""] = character_action
    # Answer the query
    answer = video_segment.select_answer(info, query, possible_answers)
    return answer"|tt0100157_10|"Is the trope ""Determinator"", which means ""A character \ good or evil, male or female, young or old \ who never gives up. Ever. No matter what."", relevant to the movie?"|/project/mira/dataset/MovieNet/videos/tt0100157.mp4|['yes', 'no']
yes|no|"def execute_command_tt0100157_11(video, possible_answers, query, ImagePatch, VideoSegment, llm_query, bool_to_yesno, distance, best_image_match):
    # Answer is:def execute_command(video, possible_answers, query)->[str, dict]
    # Trope: Only Sane Man
    # Definition: When there is a group of characters who are all just totally weird, either in general or in a particular scenario, the Only Sane Man is the only one who, well, isn't.
    # Thought: we devide the trope detection into 3 steps
    # 1. Frame Selection: Since ""Only Sane Man"" might present in every moment of video, we iterate every frame and perform a series of queries, collect information for each candidate frame
    # 2. Object Detection: ""Only Sane Man"" usually involves a group of characters, and one character is acting differently from the rest
    # 3. Answer Selection: Use select_answer api to select the most possible answer with previously collected information 
    video_segment = VideoSegment(video)
    # Create a info dictionary
    info = {}
    for i, frame in tqdm(enumerate(video_segment.frame_iterator()), total=video_segment.num_frames):
        # Assuming functions exist to identify the group of characters and the character acting differently
        group_of_characters = frame.find(""group_of_characters"")
        character_acting_differently = frame.find(""character_acting_differently"")
        if len(group_of_characters) > 1 and len(character_acting_differently) == 1:
            # Caption the frame
            caption_query = frame.simple_query(""What is happening?"")
            # Query the character acting differently
            character_action = character_acting_differently[0].simple_query(""What is he/she doing?"")
            # Append infomation of frame to info dictionary
            info[f""Caption of {i} th frame""] = caption_query
            info[f""Action of character acting differently in {i} th frame""] = character_action
    # Answer the query
    answer = video_segment.select_answer(info, query, possible_answers)
    return answer"|tt0100157_11|"Is the trope ""Only Sane Man"", which means ""When there is a group of characters who are all just totally weird, either in general or in a particular scenario, the Only Sane Man is the only 
one who, well, isn't."", relevant to the movie?"|/project/mira/dataset/MovieNet/videos/tt0100157.mp4|['yes', 'no']
yes|yes|"def execute_command_tt0100157_17(video, possible_answers, query, ImagePatch, VideoSegment, llm_query, bool_to_yesno, distance, best_image_match):
    # Answer is:def execute_command(video, possible_answers, query)->[str, dict]
    # Trope: Too Dumb to Live
    # Definition: People who are so stupid that they simply do not deserve to survive.
    # Thought: we devide the trope detection into 3 steps
    # 1. Frame Selection: Since ""Too Dumb to Live"" might present in every moment of video, we iterate every frame and perform a series of queries, collect information for each candidate frame
    # 2. Object Detection: ""Too Dumb to Live"" usually involves a character or characters making decisions that are so obviously stupid that they should result in their immediate demise
    # 3. Answer Selection: Use select_answer api to select the most possible answer with previously collected information 
    video_segment = VideoSegment(video)
    # Create a info dictionary
    info = {}
    for i, frame in tqdm(enumerate(video_segment.frame_iterator()), total=video_segment.num_frames):
        # Assuming functions exist to identify the main character
        if frame.exists(""main character""):
            # Query the main character's decision-making
            decision_query = frame.simple_query(""Is the main character making a stupid decision?"")
            # Append infomation of frame to info dictionary
            info[f""Decision of main character in {i} th frame""] = decision_query
    # Answer the query
    answer = video_segment.select_answer(info, query, possible_answers)
    return answer"|tt0100157_17|"Is the trope ""Too Dumb to Live"", which means ""People who are so stupid that they simply do not deserve to survive."", relevant to the movie?"|/project/mira/dataset/MovieNet/videos/tt0100157.mp4|['yes', 'no']
no|no|"def execute_command_tt0100157_20(video, possible_answers, query, ImagePatch, VideoSegment, llm_query, bool_to_yesno, distance, best_image_match):
    # Answer is:def execute_command(video, possible_answers, query)->[str, dict]
    # Trope: Adorkable
    # Definition: An adorkable character might be socially inept, shy or clumsy. However, rather than making them an outcast, these quirks give the character an endearing vulnerability.
    # Thought: we devide the trope detection into 3 steps
    # 1. Frame Selection: Since ""Adorkable"" character might present in every moment of video, we iterate every frame and perform a series of queries, collect information for each candidate frame
    # 2. Object Detection: ""Adorkable"" character might have specific visual cues like shy or clumsy behavior, or specific settings that indicate their social ineptitude
    # 3. Answer Selection: Use select_answer api to select the most possible answer with previously collected information 
    video_segment = VideoSegment(video)
    # Create a info dictionary
    info = {}
    for i, frame in tqdm(enumerate(video_segment.frame_iterator()), total=video_segment.num_frames):
        # Assuming functions exist to identify adorkable character
        if frame.exists(""adorkable_character""):
            # Caption the frame
            caption_query = frame.simple_query(""What is happening?"")
            # Query adorkable character's behavior
            behavior = frame.find(""adorkable_character"")[0].simple_query(""What is he/she doing?"")
            # Append infomation of frame to info dictionary
            info[f""Caption of {i} th frame""] = caption_query
            info[f""Behavior of adorkable character in {i} th frame""] = behavior
    # Answer the query
    answer = video_segment.select_answer(info, query, possible_answers)
    return answer"|tt0100157_20|"Is the trope ""Adorkable"", which means ""An adorkable character might be socially inept, shy or clumsy. However, rather than making them an outcast, these quirks give the character 
an endearing vulnerability."", relevant to the movie?"|/project/mira/dataset/MovieNet/videos/tt0100157.mp4|['yes', 'no']
yes|yes|"def execute_command_tt0100157_28(video, possible_answers, query, ImagePatch, VideoSegment, llm_query, bool_to_yesno, distance, best_image_match):
    # Answer is:def execute_command(video, possible_answers, query)->[str, dict]
    # Trope: Adult Fear
    # Definition: Things that mature, well-adjusted adults generally are concerned about, as opposed to supernatural fears.
    # Thought: we devide the trope detection into 3 steps
    # 1. Frame Selection: Since ""Adult Fear"" might present in every moment of video, we iterate every frame and perform a series of queries, collect information for each candidate frame
    # 2. Object Detection: ""Adult Fear"" usually involves mature, well-adjusted adults and their concerns
    # 3. Contextual Analysis: For frames involving mature, well-adjusted adults, analyze the context for concerns that are relevant to adults
    # 4. Answer Selection: Use select_answer api to select the most possible answer with previously collected information 
    video_segment = VideoSegment(video)
    # Create a info dictionary
    info = {}
    for i, frame in tqdm(enumerate(video_segment.frame_iterator()), total=video_segment.num_frames):
        # Assuming functions exist to identify mature, well-adjusted adults and their concerns
        if frame.exists(""mature, well-adjusted adult""):
            # Caption the frame
            caption_query = frame.simple_query(""What is happening?"")
            # Query the concerns of mature, well-adjusted adults
            adult_concerns = frame.simple_query(""What are the concerns of the mature, well-adjusted adult?"")
            # Append infomation of frame to info dictionary
            info[f""Caption of {i} th frame""] = caption_query
            info[f""Concerns of mature, well-adjusted adult in {i} th frame""] = adult_concerns
    # Answer the query
    answer = video_segment.select_answer(info, query, possible_answers)
    return answer"|tt0100157_28|"Is the trope ""Adult Fear"", which means ""Things that mature, well-adjusted adults generally are concerned about, as opposed to supernatural fears."", relevant to the movie?"|/project/mira/dataset/MovieNet/videos/tt0100157.mp4|['yes', 'no']
yes|no|"def execute_command_tt0100157_29(video, possible_answers, query, ImagePatch, VideoSegment, llm_query, bool_to_yesno, distance, best_image_match):
    # Answer is:def execute_command(video, possible_answers, query)->[str, dict]
    # Trope: Not So Different
    # Definition: When one character in a pair (who'd otherwise be different and/or unrelated) discovers that they actually have some things in common, more than the other character would want to believe.
    # Thought: we devide the trope detection into 3 steps
    # 1. Frame Selection: Since ""Not So Different"" might present in every moment of video, we iterate every frame and perform a series of queries, collect information for each candidate frame
    # 2. Object Detection: ""Not So Different"" usually involves two characters, so we need to detect the presence of two characters and their interactions
    # 3. Contextual Analysis: For frames with both characters present, analyze their actions, expressions, and dialogues for signs of similarity or realization of commonalities
    # 4. Answer Selection: Use select_answer api to select the most possible answer with previously collected information 
    video_segment = VideoSegment(video)
    # Create a info dictionary
    info = {}
    for i, frame in tqdm(enumerate(video_segment.frame_iterator()), total=video_segment.num_frames):
        # Assuming functions exist to identify the two characters
        if frame.exists(""character1"") and frame.exists(""character2""):
            # Query the interaction between the two characters
            interaction_query = frame.simple_query(""What is the interaction between character1 and character2?"")
            # Append infomation of frame to info dictionary
            info[f""Interaction in {i} th frame""] = interaction_query
    # Answer the query
    answer = video_segment.select_answer(info, query, possible_answers)
    return answer"|tt0100157_29|"Is the trope ""Not So Different"", which means ""When one character in a pair (who'd otherwise be different and/or unrelated) discovers that they actually have some things in common, more 
than the other character would want to believe."", relevant to the movie?"|/project/mira/dataset/MovieNet/videos/tt0100157.mp4|['yes', 'no']
no|no|"def execute_command_tt0100157_32(video, possible_answers, query, ImagePatch, VideoSegment, llm_query, bool_to_yesno, distance, best_image_match):
    # Answer is:def execute_command(video, possible_answers, query)->[str, dict]
    # Trope: Eye Scream
    # Definition: When the creator of a work takes advantage of our Primal Fear of having something utterly horrible happen to our eyes, usually involving the invasion of the eye sockets by a foreign body.
    # Thought: we devide the trope detection into 3 steps
    # 1. Frame Selection: Since ""Eye Scream"" might present in every moment of video, we iterate every frame and perform a series of queries, collect information for each candidate frame
    # 2. Object Detection: ""Eye Scream"" usually involves a character's face and a foreign object near the eyes
    # 3. Answer Selection: Use select_answer api to select the most possible answer with previously collected information 
    video_segment = VideoSegment(video)
    # Create a info dictionary
    info = {}
    for i, frame in tqdm(enumerate(video_segment.frame_iterator()), total=video_segment.num_frames):
        # Assuming functions exist to identify character's face and foreign object near the eyes
        if frame.exists(""character's face"") and frame.exists(""foreign object near the eyes""):
            # Caption the frame
            caption_query = frame.simple_query(""What is happening?"")
            # Query the presence of foreign object near the eyes
            foreign_object_query = frame.simple_query(""Is there a foreign object near the eyes?"")
            # Append infomation of frame to info dictionary
            info[f""Caption of {i} th frame""] = caption_query
            info[f""Foreign object near the eyes in {i} th frame""] = foreign_object_query
    # Answer the query
    answer = video_segment.select_answer(info, query, possible_answers)
    return answer"|tt0100157_32|"Is the trope ""Eye Scream"", which means ""When the creator of a work takes advantage of our Primal Fear of having something utterly horrible happen to our eyes, usually involving the 
invasion of the eye sockets by a foreign body."", relevant to the movie?"|/project/mira/dataset/MovieNet/videos/tt0100157.mp4|['yes', 'no']
